,support,itemsets
944,0.03036876355748373,"frozenset({'RED RETROSPOT PICNIC BAG', 'LUNCH BAG RED RETROSPOT', 'POSTAGE'})"
945,0.03036876355748373,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'LUNCH BAG RED RETROSPOT', 'POSTAGE'})"
946,0.028199566160520606,"frozenset({'LUNCH BAG RED RETROSPOT', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE'})"
947,0.028199566160520606,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'SPACEBOY LUNCH BOX '})"
948,0.02386117136659436,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BAG RED RETROSPOT', 'POSTAGE'})"
949,0.026030368763557483,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'POSTAGE', 'LUNCH BAG SUKI DESIGN '})"
950,0.021691973969631236,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN SPACEBOY'})"
951,0.0455531453362256,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
952,0.03036876355748373,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN ', 'SPACEBOY LUNCH BOX '})"
953,0.03253796095444685,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
954,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN CIRCUS PARADE '})"
955,0.03253796095444685,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
956,0.02386117136659436,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN CIRCUS PARADE '})"
957,0.03470715835140998,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN SPACEBOY'})"
958,0.0368763557483731,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
959,0.02386117136659436,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN SPACEBOY'})"
960,0.021691973969631236,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'SPACEBOY LUNCH BOX ', 'PLASTERS IN TIN SPACEBOY'})"
961,0.026030368763557483,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})"
962,0.021691973969631236,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'RED RETROSPOT PICNIC BAG', 'POSTAGE'})"
963,0.02386117136659436,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE', 'LUNCH BAG SPACEBOY DESIGN '})"
964,0.026030368763557483,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE'})"
965,0.0368763557483731,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'POSTAGE', 'SPACEBOY LUNCH BOX '})"
966,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG WOODLAND', 'PLASTERS IN TIN CIRCUS PARADE '})"
967,0.021691973969631236,"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
968,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG WOODLAND', 'PLASTERS IN TIN SPACEBOY'})"
969,0.02386117136659436,"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
970,0.03253796095444685,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
971,0.026030368763557483,"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
972,0.02386117136659436,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
973,0.03470715835140998,"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE', 'SPACEBOY LUNCH BOX '})"
974,0.021691973969631236,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
975,0.021691973969631236,"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE', 'TEA PARTY BIRTHDAY CARD'})"
976,0.02386117136659436,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE ', 'LUNCH BOX I LOVE LONDON'})"
977,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'LUNCH BOX I LOVE LONDON'})"
978,0.026030368763557483,"frozenset({'POSTAGE', 'SPACEBOY LUNCH BOX ', 'LUNCH BOX I LOVE LONDON'})"
979,0.02386117136659436,"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT ', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
980,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'PLASTERS IN TIN CIRCUS PARADE '})"
981,0.03470715835140998,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
982,0.021691973969631236,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'PLASTERS IN TIN CIRCUS PARADE '})"
983,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'PLASTERS IN TIN SPACEBOY'})"
984,0.021691973969631236,"frozenset({'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'PLASTERS IN TIN SPACEBOY'})"
985,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
986,0.028199566160520606,"frozenset({'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'RABBIT NIGHT LIGHT'})"
987,0.03470715835140998,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
988,0.03036876355748373,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
989,0.03036876355748373,"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS ', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
990,0.03253796095444685,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
991,0.021691973969631236,"frozenset({'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
992,0.021691973969631236,"frozenset({'POSTAGE', 'SET/10 RED POLKADOT PARTY CANDLES', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
993,0.049891540130151846,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
994,0.02386117136659436,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'RED RETROSPOT MINI CASES'})"
995,0.021691973969631236,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'SET/10 RED POLKADOT PARTY CANDLES'})"
996,0.03253796095444685,"frozenset({'POSTAGE', 'MINI LIGHTS WOODLAND MUSHROOMS', 'RABBIT NIGHT LIGHT'})"
997,0.026030368763557483,"frozenset({'MINI PAINT SET VINTAGE ', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
998,0.026030368763557483,"frozenset({'MINI PAINT SET VINTAGE ', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE'})"
999,0.021691973969631236,"frozenset({'MINI PAINT SET VINTAGE ', 'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1000,0.02386117136659436,"frozenset({'MINI PAINT SET VINTAGE ', 'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS'})"
1001,0.021691973969631236,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE'})"
1002,0.03036876355748373,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1003,0.03036876355748373,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1004,0.03036876355748373,"frozenset({'MINI PAINT SET VINTAGE ', 'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})"
1005,0.03253796095444685,"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1006,0.03253796095444685,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1007,0.028199566160520606,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1008,0.026030368763557483,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1009,0.026030368763557483,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1010,0.03470715835140998,"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})"
1011,0.021691973969631236,"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})"
1012,0.028199566160520606,"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})"
1013,0.03036876355748373,"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1014,0.03036876355748373,"frozenset({'PACK OF 20 SKULL PAPER NAPKINS', 'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER PLATES'})"
1015,0.021691973969631236,"frozenset({'SET OF 9 HEART SHAPED BALLOONS', 'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1016,0.028199566160520606,"frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1017,0.03036876355748373,"frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1018,0.028199566160520606,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1019,0.026030368763557483,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1020,0.026030368763557483,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1021,0.03036876355748373,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 20 SKULL PAPER NAPKINS'})"
1022,0.04121475054229935,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1023,0.02386117136659436,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1024,0.028199566160520606,"frozenset({'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})"
1025,0.03036876355748373,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1026,0.03036876355748373,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1027,0.021691973969631236,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})"
1028,0.03470715835140998,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1029,0.03470715835140998,"frozenset({'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS', 'SET/6 RED SPOTTY PAPER CUPS'})"
1030,0.03036876355748373,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE', 'PACK OF 6 SKULL PAPER CUPS'})"
1031,0.03036876355748373,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1032,0.028199566160520606,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 6 SKULL PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1033,0.03253796095444685,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER CUPS'})"
1034,0.02386117136659436,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})"
1035,0.028199566160520606,"frozenset({'POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})"
1036,0.03253796095444685,"frozenset({'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1037,0.03253796095444685,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'POSTAGE', 'PACK OF 6 SKULL PAPER PLATES'})"
1038,0.021691973969631236,"frozenset({'SET OF 9 BLACK SKULL BALLOONS', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1039,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET OF 9 BLACK SKULL BALLOONS', 'PACK OF 6 SKULL PAPER PLATES'})"
1040,0.028199566160520606,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})"
1041,0.028199566160520606,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PACK OF 6 SKULL PAPER PLATES'})"
1042,0.03470715835140998,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PACK OF 6 SKULL PAPER PLATES'})"
1043,0.021691973969631236,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'POSTAGE', 'SET/6 RED SPOTTY PAPER CUPS'})"
1044,0.021691973969631236,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1045,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 72 RETROSPOT CAKE CASES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1046,0.02386117136659436,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PACK OF 72 RETROSPOT CAKE CASES', 'SET/6 RED SPOTTY PAPER CUPS'})"
1047,0.021691973969631236,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'PAPER BUNTING RETROSPOT'})"
1048,0.02386117136659436,"frozenset({'PLASTERS IN TIN SKULLS', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
1049,0.028199566160520606,"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1050,0.05856832971800434,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1051,0.06290672451193059,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1052,0.03253796095444685,"frozenset({'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1053,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1054,0.03470715835140998,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1055,0.02386117136659436,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'SPACEBOY LUNCH BOX ', 'PLASTERS IN TIN SPACEBOY'})"
1056,0.02386117136659436,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1057,0.03470715835140998,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE '})"
1058,0.04121475054229935,"frozenset({'POSTAGE', 'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE '})"
1059,0.07158351409978309,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
1060,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN CIRCUS PARADE '})"
1061,0.02386117136659436,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE '})"
1062,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'PLASTERS IN TIN CIRCUS PARADE '})"
1063,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SET/6 RED SPOTTY PAPER CUPS', 'PLASTERS IN TIN CIRCUS PARADE '})"
1064,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE ', 'SPACEBOY LUNCH BOX '})"
1065,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'STRAWBERRY LUNCH BOX WITH CUTLERY', 'PLASTERS IN TIN CIRCUS PARADE '})"
1066,0.03253796095444685,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'RABBIT NIGHT LIGHT'})"
1067,0.021691973969631236,"frozenset({'POSTAGE', 'RED RETROSPOT CHARLOTTE BAG', 'PLASTERS IN TIN CIRCUS PARADE '})"
1068,0.0368763557483731,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
1069,0.04338394793926247,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
1070,0.028199566160520606,"frozenset({'POSTAGE', 'REGENCY CAKESTAND 3 TIER', 'PLASTERS IN TIN CIRCUS PARADE '})"
1071,0.02386117136659436,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'ROUND SNACK BOXES SET OF 4 FRUITS '})"
1072,0.0368763557483731,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
1073,0.026030368763557483,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
1074,0.03036876355748373,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'SPACEBOY LUNCH BOX '})"
1075,0.0368763557483731,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
1076,0.026030368763557483,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'TEA PARTY BIRTHDAY CARD'})"
1077,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'ROUND SNACK BOXES SET OF 4 FRUITS ', 'PLASTERS IN TIN CIRCUS PARADE '})"
1078,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})"
1079,0.021691973969631236,"frozenset({'POSTAGE', 'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})"
1080,0.07158351409978309,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
1081,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED RETROSPOT CHARLOTTE BAG', 'PLASTERS IN TIN SPACEBOY'})"
1082,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED RETROSPOT MINI CASES', 'PLASTERS IN TIN SPACEBOY'})"
1083,0.021691973969631236,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})"
1084,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'REGENCY CAKESTAND 3 TIER', 'PLASTERS IN TIN SPACEBOY'})"
1085,0.03036876355748373,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'PLASTERS IN TIN SPACEBOY'})"
1086,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SPACEBOY LUNCH BOX ', 'PLASTERS IN TIN SPACEBOY'})"
1087,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'STRAWBERRY LUNCH BOX WITH CUTLERY', 'PLASTERS IN TIN SPACEBOY'})"
1088,0.03036876355748373,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
1089,0.028199566160520606,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
1090,0.02386117136659436,"frozenset({'POSTAGE', 'REGENCY CAKESTAND 3 TIER', 'PLASTERS IN TIN SPACEBOY'})"
1091,0.03036876355748373,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
1092,0.03036876355748373,"frozenset({'POSTAGE', 'SPACEBOY LUNCH BOX ', 'PLASTERS IN TIN SPACEBOY'})"
1093,0.03036876355748373,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
1094,0.021691973969631236,"frozenset({'POSTAGE', 'WOODLAND CHARLOTTE BAG', 'PLASTERS IN TIN SPACEBOY'})"
1095,0.03036876355748373,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'PLASTERS IN TIN STRONGMAN'})"
1096,0.021691973969631236,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'PLASTERS IN TIN STRONGMAN'})"
1097,0.021691973969631236,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'PLASTERS IN TIN STRONGMAN'})"
1098,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
1099,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'RED RETROSPOT CHARLOTTE BAG'})"
1100,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED RETROSPOT MINI CASES', 'POSTAGE'})"
1101,0.0455531453362256,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})"
1102,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'REGENCY CAKESTAND 3 TIER'})"
1103,0.03253796095444685,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE'})"
1104,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'SPACEBOY LUNCH BOX '})"
1105,0.03253796095444685,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE'})"
1106,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'TEA PARTY BIRTHDAY CARD'})"
1107,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'WOODLAND CHARLOTTE BAG'})"
1108,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1109,0.02386117136659436,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'PLASTERS IN TIN WOODLAND ANIMALS', 'SET/6 RED SPOTTY PAPER CUPS'})"
1110,0.021691973969631236,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM ""})"
1111,0.021691973969631236,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM "", ""POPPY'S PLAYHOUSE LIVINGROOM ""})"
1112,0.02386117136659436,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
1113,0.03470715835140998,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
